in s,C1 in V
-3.9284E-06,2.30537E+00
-3.9280E-06,2.30537E+00
-3.9276E-06,2.30049E+00
-3.9272E-06,2.31025E+00
-3.9268E-06,2.31025E+00
-3.9264E-06,2.30537E+00
-3.9260E-06,2.31514E+00
-3.9256E-06,2.30537E+00
-3.9252E-06,2.31025E+00
-3.9248E-06,2.30049E+00
-3.9244E-06,2.31025E+00
-3.9240E-06,2.30049E+00
-3.9236E-06,2.29561E+00
-3.9232E-06,2.30049E+00
-3.9228E-06,2.29561E+00
-3.9224E-06,2.30537E+00
-3.9220E-06,2.31025E+00
-3.9216E-06,2.29072E+00
-3.9212E-06,2.29072E+00
-3.9208E-06,2.29072E+00
-3.9204E-06,2.30049E+00
-3.9200E-06,2.31025E+00
-3.9196E-06,2.31514E+00
-3.9192E-06,2.31514E+00
-3.9188E-06,2.31025E+00
-3.9184E-06,2.31025E+00
-3.9180E-06,2.30537E+00
-3.9176E-06,2.30537E+00
-3.9172E-06,2.29072E+00
-3.9168E-06,2.31025E+00
-3.9164E-06,2.29561E+00
-3.9160E-06,2.28584E+00
-3.9156E-06,2.32002E+00
-3.9152E-06,2.30537E+00
-3.9148E-06,2.31025E+00
-3.9144E-06,2.29561E+00
-3.9140E-06,2.31025E+00
-3.9136E-06,2.30049E+00
-3.9132E-06,2.31514E+00
-3.9128E-06,2.31025E+00
-3.9124E-06,2.30537E+00
-3.9120E-06,2.31025E+00
-3.9116E-06,2.30049E+00
-3.9112E-06,2.30049E+00
-3.9108E-06,2.31025E+00
-3.9104E-06,2.30049E+00
-3.9100E-06,2.29072E+00
-3.9096E-06,2.29561E+00
-3.9092E-06,2.30537E+00
-3.9088E-06,2.30049E+00
-3.9084E-06,2.31514E+00
-3.9080E-06,2.29561E+00
-3.9076E-06,2.30537E+00
-3.9072E-06,2.30537E+00
-3.9068E-06,2.31025E+00
-3.9064E-06,2.28584E+00
-3.9060E-06,2.31025E+00
-3.9056E-06,2.30049E+00
-3.9052E-06,2.31025E+00
-3.9048E-06,2.31025E+00
-3.9044E-06,2.29561E+00
-3.9040E-06,2.30537E+00
-3.9036E-06,2.31025E+00
-3.9032E-06,2.30537E+00
-3.9028E-06,2.30537E+00
-3.9024E-06,2.29072E+00
-3.9020E-06,2.31025E+00
-3.9016E-06,2.29072E+00
-3.9012E-06,2.31514E+00
-3.9008E-06,2.32002E+00
-3.9004E-06,2.30537E+00
-3.9000E-06,2.30049E+00
-3.8996E-06,2.30537E+00
-3.8992E-06,2.30537E+00
-3.8988E-06,2.30049E+00
-3.8984E-06,2.30049E+00
-3.8980E-06,2.31514E+00
-3.8976E-06,2.30537E+00
-3.8972E-06,2.31025E+00
-3.8968E-06,2.30049E+00
-3.8964E-06,2.29561E+00
-3.8960E-06,2.30049E+00
-3.8956E-06,2.30537E+00
-3.8952E-06,2.31025E+00
-3.8948E-06,2.30537E+00
-3.8944E-06,2.31025E+00
-3.8940E-06,2.30537E+00
-3.8936E-06,2.31025E+00
-3.8932E-06,2.30049E+00
-3.8928E-06,2.31025E+00
-3.8924E-06,2.31025E+00
-3.8920E-06,2.30537E+00
-3.8916E-06,2.31025E+00
-3.8912E-06,2.31025E+00
-3.8908E-06,2.30049E+00
-3.8904E-06,2.29561E+00
-3.8900E-06,2.30537E+00
-3.8896E-06,2.29072E+00
-3.8892E-06,2.31025E+00
-3.8888E-06,2.30537E+00
-3.8884E-06,2.30537E+00
-3.8880E-06,2.29561E+00
-3.8876E-06,2.32490E+00
-3.8872E-06,2.29072E+00
-3.8868E-06,2.31025E+00
-3.8864E-06,2.29561E+00
-3.8860E-06,2.30049E+00
-3.8856E-06,2.31025E+00
-3.8852E-06,2.31025E+00
-3.8848E-06,2.30537E+00
-3.8844E-06,2.30537E+00
-3.8840E-06,2.30049E+00
-3.8836E-06,2.30049E+00
-3.8832E-06,2.30049E+00
-3.8828E-06,2.32002E+00
-3.8824E-06,2.31025E+00
-3.8820E-06,2.31025E+00
-3.8816E-06,2.31025E+00
-3.8812E-06,2.31025E+00
-3.8808E-06,2.31025E+00
-3.8804E-06,2.31514E+00
-3.8800E-06,2.31025E+00
-3.8796E-06,2.31514E+00
-3.8792E-06,2.31514E+00
-3.8788E-06,2.31025E+00
-3.8784E-06,2.30049E+00
-3.8780E-06,2.30049E+00
-3.8776E-06,2.29072E+00
-3.8772E-06,2.32002E+00
-3.8768E-06,2.29561E+00
-3.8764E-06,2.28584E+00
-3.8760E-06,2.29561E+00
-3.8756E-06,2.30049E+00
-3.8752E-06,2.30049E+00
-3.8748E-06,2.32490E+00
-3.8744E-06,2.31025E+00
-3.8740E-06,2.31025E+00
-3.8736E-06,2.31025E+00
-3.8732E-06,2.31514E+00
-3.8728E-06,2.30537E+00
-3.8724E-06,2.30537E+00
-3.8720E-06,2.29561E+00
-3.8716E-06,2.31025E+00
-3.8712E-06,2.31514E+00
-3.8708E-06,2.31025E+00
-3.8704E-06,2.30537E+00
-3.8700E-06,2.30537E+00
-3.8696E-06,2.29561E+00
-3.8692E-06,2.30049E+00
-3.8688E-06,2.30537E+00
-3.8684E-06,2.30537E+00
-3.8680E-06,2.30537E+00
-3.8676E-06,2.32002E+00
-3.8672E-06,2.30049E+00
-3.8668E-06,2.30537E+00
-3.8664E-06,2.30049E+00
-3.8660E-06,2.31025E+00
-3.8656E-06,2.28584E+00
-3.8652E-06,2.29561E+00
-3.8648E-06,2.30049E+00
-3.8644E-06,2.31514E+00
-3.8640E-06,2.30537E+00
-3.8636E-06,2.32490E+00
-3.8632E-06,2.29561E+00
-3.8628E-06,2.29561E+00
-3.8624E-06,2.30049E+00
-3.8620E-06,2.31514E+00
-3.8616E-06,2.29561E+00
-3.8612E-06,2.31514E+00
-3.8608E-06,2.30049E+00
-3.8604E-06,2.29561E+00
-3.8600E-06,2.30049E+00
-3.8596E-06,2.31025E+00
-3.8592E-06,2.30049E+00
-3.8588E-06,2.29561E+00
-3.8584E-06,2.28096E+00
-3.8580E-06,2.31025E+00
-3.8576E-06,2.29561E+00
-3.8572E-06,2.31514E+00
-3.8568E-06,2.29561E+00
-3.8564E-06,2.30537E+00
-3.8560E-06,2.31514E+00
-3.8556E-06,2.31514E+00
-3.8552E-06,2.30049E+00
-3.8548E-06,2.29072E+00
-3.8544E-06,2.28584E+00
-3.8540E-06,2.31025E+00
-3.8536E-06,2.30049E+00
-3.8532E-06,2.31025E+00
-3.8528E-06,2.30537E+00
-3.8524E-06,2.32979E+00
-3.8520E-06,2.30049E+00
-3.8516E-06,2.30537E+00
-3.8512E-06,2.30537E+00
-3.8508E-06,2.30049E+00
-3.8504E-06,2.30049E+00
-3.8500E-06,2.30049E+00
-3.8496E-06,2.31514E+00
-3.8492E-06,2.31514E+00
-3.8488E-06,2.30049E+00
-3.8484E-06,2.31025E+00
-3.8480E-06,2.30049E+00
-3.8476E-06,2.31025E+00
-3.8472E-06,2.30049E+00
-3.8468E-06,2.31025E+00
-3.8464E-06,2.28584E+00
-3.8460E-06,2.29561E+00
-3.8456E-06,2.28584E+00
-3.8452E-06,2.30537E+00
-3.8448E-06,2.29072E+00
-3.8444E-06,2.30049E+00
-3.8440E-06,2.29561E+00
-3.8436E-06,2.30049E+00
-3.8432E-06,2.30049E+00
-3.8428E-06,2.31514E+00
-3.8424E-06,2.30049E+00
-3.8420E-06,2.30049E+00
-3.8416E-06,2.29561E+00
-3.8412E-06,2.29561E+00
-3.8408E-06,2.29561E+00
-3.8404E-06,2.29561E+00
-3.8400E-06,2.29561E+00
-3.8396E-06,2.29072E+00
-3.8392E-06,2.30049E+00
-3.8388E-06,2.31025E+00
-3.8384E-06,2.30537E+00
-3.8380E-06,2.31025E+00
-3.8376E-06,2.30049E+00
-3.8372E-06,2.30049E+00
-3.8368E-06,2.32002E+00
-3.8364E-06,2.30537E+00
-3.8360E-06,2.29561E+00
-3.8356E-06,2.30049E+00
-3.8352E-06,2.31025E+00
-3.8348E-06,2.29561E+00
-3.8344E-06,2.30537E+00
-3.8340E-06,2.29561E+00
-3.8336E-06,2.29072E+00
-3.8332E-06,2.29561E+00
-3.8328E-06,2.29561E+00
-3.8324E-06,2.30049E+00
-3.8320E-06,2.29561E+00
-3.8316E-06,2.30537E+00
-3.8312E-06,2.29561E+00
-3.8308E-06,2.30049E+00
-3.8304E-06,2.30049E+00
-3.8300E-06,2.30537E+00
-3.8296E-06,2.29072E+00
-3.8292E-06,2.29561E+00
-3.8288E-06,2.31025E+00
-3.8284E-06,2.31025E+00
-3.8280E-06,2.30537E+00
-3.8276E-06,2.29561E+00
-3.8272E-06,2.29072E+00
-3.8268E-06,2.28584E+00
-3.8264E-06,2.29561E+00
-3.8260E-06,2.29072E+00
-3.8256E-06,2.30049E+00
-3.8252E-06,2.30049E+00
-3.8248E-06,2.28584E+00
-3.8244E-06,2.29561E+00
-3.8240E-06,2.28584E+00
-3.8236E-06,2.30049E+00
-3.8232E-06,2.29561E+00
-3.8228E-06,2.30537E+00
-3.8224E-06,2.31025E+00
-3.8220E-06,2.29072E+00
-3.8216E-06,2.28584E+00
-3.8212E-06,2.29072E+00
-3.8208E-06,2.30049E+00
-3.8204E-06,2.30537E+00
-3.8200E-06,2.30537E+00
-3.8196E-06,2.29561E+00
-3.8192E-06,2.29561E+00
-3.8188E-06,2.30049E+00
-3.8184E-06,2.29561E+00
-3.8180E-06,2.29561E+00
-3.8176E-06,2.30537E+00
-3.8172E-06,2.31025E+00
-3.8168E-06,2.29072E+00
-3.8164E-06,2.30537E+00
-3.8160E-06,2.29072E+00
-3.8156E-06,2.29561E+00
-3.8152E-06,2.29561E+00
-3.8148E-06,2.29072E+00
-3.8144E-06,2.29561E+00
-3.8140E-06,2.30537E+00
-3.8136E-06,2.30049E+00
-3.8132E-06,2.30049E+00
-3.8128E-06,2.30049E+00
-3.8124E-06,2.28096E+00
-3.8120E-06,2.29072E+00
-3.8116E-06,2.30537E+00
-3.8112E-06,2.28584E+00
-3.8108E-06,2.30049E+00
-3.8104E-06,2.29072E+00
-3.8100E-06,2.30537E+00
-3.8096E-06,2.29561E+00
-3.8092E-06,2.29561E+00
-3.8088E-06,2.28096E+00
-3.8084E-06,2.29561E+00
-3.8080E-06,2.29072E+00
-3.8076E-06,2.29072E+00
-3.8072E-06,2.29072E+00
-3.8068E-06,2.29561E+00
-3.8064E-06,2.28584E+00
-3.8060E-06,2.28584E+00
-3.8056E-06,2.29072E+00
-3.8052E-06,2.29561E+00
-3.8048E-06,2.30049E+00
-3.8044E-06,2.30049E+00
-3.8040E-06,2.28584E+00
-3.8036E-06,2.30049E+00
-3.8032E-06,2.31514E+00
-3.8028E-06,2.30049E+00
-3.8024E-06,2.30537E+00
-3.8020E-06,2.28584E+00
-3.8016E-06,2.28584E+00
-3.8012E-06,2.29072E+00
-3.8008E-06,2.29072E+00
-3.8004E-06,2.29072E+00
-3.8000E-06,2.29072E+00
-3.7996E-06,2.29561E+00
-3.7992E-06,2.28096E+00
-3.7988E-06,2.28584E+00
-3.7984E-06,2.28584E+00
-3.7980E-06,2.30049E+00
-3.7976E-06,2.28584E+00
-3.7972E-06,2.29072E+00
-3.7968E-06,2.29072E+00
-3.7964E-06,2.28096E+00
-3.7960E-06,2.29072E+00
-3.7956E-06,2.27607E+00
-3.7952E-06,2.28584E+00
-3.7948E-06,2.29561E+00
-3.7944E-06,2.28096E+00
-3.7940E-06,2.30537E+00
-3.7936E-06,2.29561E+00
-3.7932E-06,2.31025E+00
-3.7928E-06,2.29072E+00
-3.7924E-06,2.30049E+00
-3.7920E-06,2.29561E+00
-3.7916E-06,2.28584E+00
-3.7912E-06,2.27607E+00
-3.7908E-06,2.29561E+00
-3.7904E-06,2.28584E+00
-3.7900E-06,2.30537E+00
-3.7896E-06,2.28584E+00
-3.7892E-06,2.29072E+00
-3.7888E-06,2.28584E+00
-3.7884E-06,2.30537E+00
-3.7880E-06,2.27607E+00
-3.7876E-06,2.30049E+00
-3.7872E-06,2.28096E+00
-3.7868E-06,2.29072E+00
-3.7864E-06,2.28584E+00
-3.7860E-06,2.28584E+00
-3.7856E-06,2.30537E+00
-3.7852E-06,2.30537E+00
-3.7848E-06,2.29072E+00
-3.7844E-06,2.29561E+00
-3.7840E-06,2.28584E+00
-3.7836E-06,2.29561E+00
-3.7832E-06,2.29072E+00
-3.7828E-06,2.28584E+00
-3.7824E-06,2.29072E+00
-3.7820E-06,2.29561E+00
-3.7816E-06,2.28096E+00
-3.7812E-06,2.28584E+00
-3.7808E-06,2.30049E+00
-3.7804E-06,2.28096E+00
-3.7800E-06,2.28096E+00
-3.7796E-06,2.28096E+00
-3.7792E-06,2.29072E+00
-3.7788E-06,2.30049E+00
-3.7784E-06,2.28584E+00
-3.7780E-06,2.30537E+00
-3.7776E-06,2.30049E+00
-3.7772E-06,2.28584E+00
-3.7768E-06,2.28096E+00
-3.7764E-06,2.30537E+00
-3.7760E-06,2.29072E+00
-3.7756E-06,2.29072E+00
-3.7752E-06,2.28096E+00
-3.7748E-06,2.30049E+00
-3.7744E-06,2.28096E+00
-3.7740E-06,2.29072E+00
-3.7736E-06,2.29072E+00
-3.7732E-06,2.28096E+00
-3.7728E-06,2.28584E+00
-3.7724E-06,2.30537E+00
-3.7720E-06,2.28584E+00
-3.7716E-06,2.30049E+00
-3.7712E-06,2.29561E+00
-3.7708E-06,2.30049E+00
-3.7704E-06,2.29561E+00
-3.7700E-06,2.30049E+00
-3.7696E-06,2.30049E+00
-3.7692E-06,2.30537E+00
-3.7688E-06,2.29561E+00
-3.7684E-06,2.29561E+00
-3.7680E-06,2.28584E+00
-3.7676E-06,2.29072E+00
-3.7672E-06,2.28096E+00
-3.7668E-06,2.28096E+00
-3.7664E-06,2.29561E+00
-3.7660E-06,2.30049E+00
-3.7656E-06,2.28096E+00
-3.7652E-06,2.29561E+00
-3.7648E-06,2.29561E+00
-3.7644E-06,2.30049E+00
-3.7640E-06,2.29561E+00
-3.7636E-06,2.29561E+00
-3.7632E-06,2.28096E+00
-3.7628E-06,2.28096E+00
-3.7624E-06,2.28096E+00
-3.7620E-06,2.30537E+00
-3.7616E-06,2.30049E+00
-3.7612E-06,2.28096E+00
-3.7608E-06,2.28584E+00
-3.7604E-06,2.28096E+00
-3.7600E-06,2.29561E+00
-3.7596E-06,2.30049E+00
-3.7592E-06,2.28096E+00
-3.7588E-06,2.29561E+00
-3.7584E-06,2.29561E+00
-3.7580E-06,2.30049E+00
-3.7576E-06,2.29072E+00
-3.7572E-06,2.29072E+00
-3.7568E-06,2.28096E+00
-3.7564E-06,2.31025E+00
-3.7560E-06,2.29561E+00
-3.7556E-06,2.29561E+00
-3.7552E-06,2.29072E+00
-3.7548E-06,2.30537E+00
-3.7544E-06,2.29072E+00
-3.7540E-06,2.30049E+00
-3.7536E-06,2.29561E+00
-3.7532E-06,2.29561E+00
-3.7528E-06,2.27607E+00
-3.7524E-06,2.29072E+00
-3.7520E-06,2.29072E+00
-3.7516E-06,2.29561E+00
-3.7512E-06,2.29072E+00
-3.7508E-06,2.31025E+00
-3.7504E-06,2.29072E+00
-3.7500E-06,2.29561E+00
-3.7496E-06,2.29561E+00
-3.7492E-06,2.31025E+00
-3.7488E-06,2.29561E+00
-3.7484E-06,2.29072E+00
-3.7480E-06,2.27607E+00
-3.7476E-06,2.30049E+00
-3.7472E-06,2.29561E+00
-3.7468E-06,2.31025E+00
-3.7464E-06,2.27607E+00
-3.7460E-06,2.29561E+00
-3.7456E-06,2.30049E+00
-3.7452E-06,2.30049E+00
-3.7448E-06,2.30049E+00
-3.7444E-06,2.29561E+00
-3.7440E-06,2.27607E+00
-3.7436E-06,2.29072E+00
-3.7432E-06,2.28584E+00
-3.7428E-06,2.30537E+00
-3.7424E-06,2.29072E+00
-3.7420E-06,2.30537E+00
-3.7416E-06,2.29561E+00
-3.7412E-06,2.28096E+00
-3.7408E-06,2.28584E+00
-3.7404E-06,2.29561E+00
-3.7400E-06,2.30049E+00
-3.7396E-06,2.31025E+00
-3.7392E-06,2.30049E+00
-3.7388E-06,2.29561E+00
-3.7384E-06,2.29072E+00
-3.7380E-06,2.29561E+00
-3.7376E-06,2.29561E+00
-3.7372E-06,2.28584E+00
-3.7368E-06,2.29072E+00
-3.7364E-06,2.29072E+00
-3.7360E-06,2.28096E+00
-3.7356E-06,2.30537E+00
-3.7352E-06,2.28584E+00
-3.7348E-06,2.30537E+00
-3.7344E-06,2.29561E+00
-3.7340E-06,2.30049E+00
-3.7336E-06,2.29561E+00
-3.7332E-06,2.29561E+00
-3.7328E-06,2.30049E+00
-3.7324E-06,2.30049E+00
-3.7320E-06,2.29561E+00
-3.7316E-06,2.29561E+00
-3.7312E-06,2.29072E+00
-3.7308E-06,2.27607E+00
-3.7304E-06,2.28584E+00
-3.7300E-06,2.29561E+00
-3.7296E-06,2.28584E+00
-3.7292E-06,2.28584E+00
-3.7288E-06,2.27607E+00
-3.7284E-06,2.29072E+00
-3.7280E-06,2.29561E+00
-3.7276E-06,2.30537E+00
-3.7272E-06,2.31025E+00
-3.7268E-06,2.29561E+00
-3.7264E-06,2.29561E+00
-3.7260E-06,2.29072E+00
-3.7256E-06,2.29072E+00
-3.7252E-06,2.29561E+00
-3.7248E-06,2.30049E+00
-3.7244E-06,2.30049E+00
-3.7240E-06,2.29072E+00
-3.7236E-06,2.31025E+00
-3.7232E-06,2.29561E+00
-3.7228E-06,2.29561E+00
-3.7224E-06,2.29561E+00
-3.7220E-06,2.29072E+00
-3.7216E-06,2.28584E+00
-3.7212E-06,2.29561E+00
-3.7208E-06,2.29561E+00
-3.7204E-06,2.29072E+00
-3.7200E-06,2.29072E+00
-3.7196E-06,2.30537E+00
-3.7192E-06,2.30537E+00
-3.7188E-06,2.29072E+00
-3.7184E-06,2.30049E+00
-3.7180E-06,2.31025E+00
-3.7176E-06,2.28096E+00
-3.7172E-06,2.30049E+00
-3.7168E-06,2.30537E+00
-3.7164E-06,2.29072E+00
-3.7160E-06,2.29072E+00
-3.7156E-06,2.29561E+00
-3.7152E-06,2.29561E+00
-3.7148E-06,2.31514E+00
-3.7144E-06,2.30049E+00
-3.7140E-06,2.29561E+00
-3.7136E-06,2.30537E+00
-3.7132E-06,2.30537E+00
-3.7128E-06,2.29072E+00
-3.7124E-06,2.31025E+00
-3.7120E-06,2.29561E+00
-3.7116E-06,2.28584E+00
-3.7112E-06,2.27607E+00
-3.7108E-06,2.29561E+00
-3.7104E-06,2.29561E+00
-3.7100E-06,2.29561E+00
-3.7096E-06,2.29072E+00
-3.7092E-06,2.31514E+00
-3.7088E-06,2.29072E+00
-3.7084E-06,2.31025E+00
-3.7080E-06,2.29561E+00
-3.7076E-06,2.30537E+00
-3.7072E-06,2.30537E+00
-3.7068E-06,2.31025E+00
-3.7064E-06,2.28584E+00
-3.7060E-06,2.29072E+00
-3.7056E-06,2.28584E+00
-3.7052E-06,2.29561E+00
-3.7048E-06,2.30049E+00
-3.7044E-06,2.31025E+00
-3.7040E-06,2.30537E+00
-3.7036E-06,2.30537E+00
-3.7032E-06,2.29561E+00
-3.7028E-06,2.29561E+00
-3.7024E-06,2.28584E+00
-3.7020E-06,2.30049E+00
-3.7016E-06,2.30537E+00
-3.7012E-06,2.30537E+00
-3.7008E-06,2.29561E+00
-3.7004E-06,2.30537E+00
-3.7000E-06,2.29561E+00
-3.6996E-06,2.31025E+00
-3.6992E-06,2.27119E+00
-3.6988E-06,2.31025E+00
-3.6984E-06,2.28584E+00
-3.6980E-06,2.29561E+00
-3.6976E-06,2.30049E+00
-3.6972E-06,2.29561E+00
-3.6968E-06,2.29561E+00
-3.6964E-06,2.28584E+00
-3.6960E-06,2.31025E+00
-3.6956E-06,2.32490E+00
-3.6952E-06,2.28584E+00
-3.6948E-06,2.30049E+00
-3.6944E-06,2.31025E+00
-3.6940E-06,2.30537E+00
-3.6936E-06,2.28584E+00
-3.6932E-06,2.31025E+00
-3.6928E-06,2.28096E+00
-3.6924E-06,2.29072E+00
-3.6920E-06,2.30537E+00
-3.6916E-06,2.29561E+00
-3.6912E-06,2.30537E+00
-3.6908E-06,2.29561E+00
-3.6904E-06,2.29561E+00
-3.6900E-06,2.29561E+00
-3.6896E-06,2.30537E+00
-3.6892E-06,2.30049E+00
-3.6888E-06,2.30537E+00
-3.6884E-06,2.29561E+00
-3.6880E-06,2.30049E+00
-3.6876E-06,2.30537E+00
-3.6872E-06,2.30537E+00
-3.6868E-06,2.29561E+00
-3.6864E-06,2.29072E+00
-3.6860E-06,2.29561E+00
-3.6856E-06,2.29072E+00
-3.6852E-06,2.30537E+00
-3.6848E-06,2.28096E+00
-3.6844E-06,2.29072E+00
-3.6840E-06,2.29561E+00
-3.6836E-06,2.29561E+00
-3.6832E-06,2.29072E+00
-3.6828E-06,2.30049E+00
-3.6824E-06,2.30049E+00
-3.6820E-06,2.30049E+00
-3.6816E-06,2.31025E+00
-3.6812E-06,2.29072E+00
-3.6808E-06,2.30049E+00
-3.6804E-06,2.31025E+00
-3.6800E-06,2.30049E+00
-3.6796E-06,2.29072E+00
-3.6792E-06,2.28096E+00
-3.6788E-06,2.29561E+00
-3.6784E-06,2.28584E+00
-3.6780E-06,2.29561E+00
-3.6776E-06,2.30049E+00
-3.6772E-06,2.29561E+00
-3.6768E-06,2.31025E+00
-3.6764E-06,2.30049E+00
-3.6760E-06,2.28584E+00
-3.6756E-06,2.30049E+00
-3.6752E-06,2.31025E+00
-3.6748E-06,2.30537E+00
-3.6744E-06,2.30049E+00
-3.6740E-06,2.31025E+00
-3.6736E-06,2.31025E+00
-3.6732E-06,2.29072E+00
-3.6728E-06,2.29561E+00
-3.6724E-06,2.30537E+00
-3.6720E-06,2.31514E+00
-3.6716E-06,2.31025E+00
-3.6712E-06,2.29561E+00
-3.6708E-06,2.30537E+00
-3.6704E-06,2.29072E+00
-3.6700E-06,2.31514E+00
-3.6696E-06,2.30049E+00
-3.6692E-06,2.30049E+00
-3.6688E-06,2.30049E+00
-3.6684E-06,2.30049E+00
-3.6680E-06,2.29072E+00
-3.6676E-06,2.32490E+00
-3.6672E-06,2.29561E+00
-3.6668E-06,2.29561E+00
-3.6664E-06,2.28096E+00
-3.6660E-06,2.31025E+00
-3.6656E-06,2.29561E+00
-3.6652E-06,2.29561E+00
-3.6648E-06,2.30049E+00
-3.6644E-06,2.29561E+00
-3.6640E-06,2.28584E+00
-3.6636E-06,2.31025E+00
-3.6632E-06,2.30049E+00
-3.6628E-06,2.29561E+00
-3.6624E-06,2.31025E+00
-3.6620E-06,2.31514E+00
-3.6616E-06,2.29072E+00
-3.6612E-06,2.31025E+00
-3.6608E-06,2.30049E+00
-3.6604E-06,2.30537E+00
-3.6600E-06,2.30049E+00
-3.6596E-06,2.30049E+00
-3.6592E-06,2.30049E+00
-3.6588E-06,2.31025E+00
-3.6584E-06,2.31025E+00
-3.6580E-06,2.30537E+00
-3.6576E-06,2.29561E+00
-3.6572E-06,2.31025E+00
-3.6568E-06,2.29561E+00
-3.6564E-06,2.29561E+00
-3.6560E-06,2.30049E+00
-3.6556E-06,2.30049E+00
-3.6552E-06,2.29072E+00
-3.6548E-06,2.31025E+00
-3.6544E-06,2.29561E+00
-3.6540E-06,2.30049E+00
-3.6536E-06,2.29561E+00
-3.6532E-06,2.31025E+00
-3.6528E-06,2.29561E+00
-3.6524E-06,2.30537E+00
-3.6520E-06,2.29561E+00
-3.6516E-06,2.29072E+00
-3.6512E-06,2.29561E+00
-3.6508E-06,2.30537E+00
-3.6504E-06,2.30049E+00
-3.6500E-06,2.31025E+00
-3.6496E-06,2.31025E+00
-3.6492E-06,2.31025E+00
-3.6488E-06,2.29072E+00
-3.6484E-06,2.30049E+00
-3.6480E-06,2.29561E+00
-3.6476E-06,2.29561E+00
-3.6472E-06,2.29561E+00
-3.6468E-06,2.31025E+00
-3.6464E-06,2.29561E+00
-3.6460E-06,2.29561E+00
-3.6456E-06,2.29072E+00
-3.6452E-06,2.30537E+00
-3.6448E-06,2.29561E+00
-3.6444E-06,2.30537E+00
-3.6440E-06,2.30537E+00
-3.6436E-06,2.31025E+00
-3.6432E-06,2.31025E+00
-3.6428E-06,2.31025E+00
-3.6424E-06,2.30049E+00
-3.6420E-06,2.31025E+00
-3.6416E-06,2.30049E+00
-3.6412E-06,2.29561E+00
-3.6408E-06,2.32490E+00
-3.6404E-06,2.31025E+00
-3.6400E-06,2.30537E+00
-3.6396E-06,2.31025E+00
-3.6392E-06,2.30537E+00
-3.6388E-06,2.30537E+00
-3.6384E-06,2.32002E+00
-3.6380E-06,2.31025E+00
-3.6376E-06,2.31025E+00
-3.6372E-06,2.30049E+00
-3.6368E-06,2.30537E+00
-3.6364E-06,2.30537E+00
-3.6360E-06,2.27607E+00
-3.6356E-06,2.29561E+00
-3.6352E-06,2.30049E+00
-3.6348E-06,2.29561E+00
-3.6344E-06,2.30049E+00
-3.6340E-06,2.31514E+00
-3.6336E-06,2.30049E+00
-3.6332E-06,2.29561E+00
-3.6328E-06,2.29561E+00
-3.6324E-06,2.31025E+00
-3.6320E-06,2.29561E+00
-3.6316E-06,2.31514E+00
-3.6312E-06,2.30049E+00
-3.6308E-06,2.31514E+00
-3.6304E-06,2.31025E+00
-3.6300E-06,2.31025E+00
-3.6296E-06,2.30049E+00
-3.6292E-06,2.30049E+00
-3.6288E-06,2.29561E+00
-3.6284E-06,2.30049E+00
-3.6280E-06,2.29072E+00
-3.6276E-06,2.31025E+00
-3.6272E-06,2.30049E+00
-3.6268E-06,2.31025E+00
-3.6264E-06,2.29072E+00
-3.6260E-06,2.29561E+00
-3.6256E-06,2.29561E+00
-3.6252E-06,2.31025E+00
-3.6248E-06,2.29072E+00
-3.6244E-06,2.29561E+00
-3.6240E-06,2.30537E+00
-3.6236E-06,2.30049E+00
-3.6232E-06,2.30537E+00
-3.6228E-06,2.30537E+00
-3.6224E-06,2.29072E+00
-3.6220E-06,2.29561E+00
-3.6216E-06,2.29561E+00
-3.6212E-06,2.31514E+00
-3.6208E-06,2.31025E+00
-3.6204E-06,2.31514E+00
-3.6200E-06,2.29561E+00
-3.6196E-06,2.29561E+00
-3.6192E-06,2.30049E+00
-3.6188E-06,2.30537E+00
-3.6184E-06,2.29561E+00
-3.6180E-06,2.31025E+00
-3.6176E-06,2.29072E+00
-3.6172E-06,2.30049E+00
-3.6168E-06,2.30049E+00
-3.6164E-06,2.30049E+00
-3.6160E-06,2.30049E+00
-3.6156E-06,2.29561E+00
-3.6152E-06,2.28584E+00
-3.6148E-06,2.30049E+00
-3.6144E-06,2.30537E+00
-3.6140E-06,2.31025E+00
-3.6136E-06,2.31025E+00
-3.6132E-06,2.29561E+00
-3.6128E-06,2.31514E+00
-3.6124E-06,2.30049E+00
-3.6120E-06,2.31025E+00
-3.6116E-06,2.29561E+00
-3.6112E-06,2.31025E+00
-3.6108E-06,2.30049E+00
-3.6104E-06,2.30049E+00
-3.6100E-06,2.30537E+00
-3.6096E-06,2.29561E+00
-3.6092E-06,2.31025E+00
-3.6088E-06,2.28584E+00
-3.6084E-06,2.31025E+00
-3.6080E-06,2.28584E+00
-3.6076E-06,2.31025E+00
-3.6072E-06,2.30537E+00
-3.6068E-06,2.30537E+00
-3.6064E-06,2.30537E+00
-3.6060E-06,2.31025E+00
-3.6056E-06,2.30049E+00
-3.6052E-06,2.28096E+00
-3.6048E-06,2.30537E+00
-3.6044E-06,2.30049E+00
-3.6040E-06,2.30049E+00
-3.6036E-06,2.28584E+00
-3.6032E-06,2.28584E+00
-3.6028E-06,2.29561E+00
-3.6024E-06,2.29561E+00
-3.6020E-06,2.30537E+00
-3.6016E-06,2.29561E+00
-3.6012E-06,2.29072E+00
-3.6008E-06,2.29561E+00
-3.6004E-06,2.31514E+00
-3.6000E-06,2.28584E+00
-3.5996E-06,2.31025E+00
