EnergyDepositedInSi, SourceZ, SiAngleOffAxis, AbsorberThickness
60,0,0,0
1.44597,0,0,0
7.26645,0,0,0
60,0,0,0
0.439068,0,0,0
60,0,0,0
1.06544,0,0,0
9.27976,0,0,0
9.7614,0,0,0
8.7792,0,0,0
7.31254,0,0,0
60,0,0,0
60,0,0,0
6.02533,0,0,0
60,0,0,0
4.65429,0,0,0
8.35712,0,0,0
60,0,0,0
9.72901,0,0,0
5.91834,0,0,0
2.11955,0,0,0
8.50631,0,0,0
10.6603,0,0,0
60,0,0,0
60,0,0,0
6.04222,0,0,0
60,0,0,0
0.235967,0,0,0
60,0,0,0
1.66523,0,0,0
6.98597,0,0,0
9.02854,0,0,0
60,0,0,0
8.2856,0,0,0
60,0,0,0
2.34273,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
2.4251,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.1393,0,0,0
60,0,0,0
4.34252,0,0,0
60,0,0,0
60,0,0,0
10.1554,0,0,0
60,0,0,0
10.216,0,0,0
6.67959,0,0,0
6.28984,0,0,0
2.77827,0,0,0
60,0,0,0
5.55164,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
6.64209,0,0,0
10.2333,0,0,0
1.61962,0,0,0
60,0,0,0
60,0,0,0
2.7433,0,0,0
0.706063,0,0,0
2.7784,0,0,0
2.42785,0,0,0
5.14321,0,0,0
60,0,0,0
3.04011,0,0,0
60,0,0,0
1.21212,0,0,0
1.33687,0,0,0
60,0,0,0
9.74955,0,0,0
10.9379,0,0,0
4.20769,0,0,0
1.68673,0,0,0
60,0,0,0
3.3644,0,0,0
0.15268,0,0,0
2.16387,0,0,0
60,0,0,0
60,0,0,0
1.43672,0,0,0
60,0,0,0
0.826891,0,0,0
60,0,0,0
1.1052,0,0,0
60,0,0,0
10.2721,0,0,0
60,0,0,0
0.742999,0,0,0
1.0601,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
7.12028,0,0,0
60,0,0,0
10.2686,0,0,0
60,0,0,0
1.40774,0,0,0
3.22753,0,0,0
9.57265,0,0,0
8.66487,0,0,0
10.9309,0,0,0
60,0,0,0
2.20896,0,0,0
9.78969,0,0,0
1.57375,0,0,0
6.86903,0,0,0
60,0,0,0
5.25789,0,0,0
10.0055,0,0,0
60,0,0,0
0.31344,0,0,0
60,0,0,0
1.66391,0,0,0
4.80206,0,0,0
7.52676,0,0,0
60,0,0,0
1.72786,0,0,0
60,0,0,0
3.71368,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.67405,0,0,0
8.25697,0,0,0
6.28319,0,0,0
60,0,0,0
60,0,0,0
1.78403,0,0,0
8.34513,0,0,0
60,0,0,0
3.98208,0,0,0
10.8551,0,0,0
11.1064,0,0,0
60,0,0,0
9.00729,0,0,0
2.57637,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
5.35396,0,0,0
6.94849,0,0,0
60,0,0,0
5.21564,0,0,0
3.23067,0,0,0
60,0,0,0
10.8015,0,0,0
9.74768,0,0,0
60,0,0,0
0.423973,0,0,0
9.29126,0,0,0
60,0,0,0
2.94771,0,0,0
60,0,0,0
6.28954,0,0,0
60,0,0,0
9.03086,0,0,0
0.90296,0,0,0
4.61486,0,0,0
7.16896,0,0,0
60,0,0,0
60,0,0,0
9.40398,0,0,0
60,0,0,0
1.87311,0,0,0
60,0,0,0
60,0,0,0
1.22611,0,0,0
9.60256,0,0,0
60,0,0,0
1.49528,0,0,0
7.72931,0,0,0
60,0,0,0
9.56398,0,0,0
60,0,0,0
8.18824,0,0,0
60,0,0,0
10.7839,0,0,0
3.66413,0,0,0
60,0,0,0
3.79972,0,0,0
9.83418,0,0,0
5.00311,0,0,0
1.31608,0,0,0
8.11853,0,0,0
8.24386,0,0,0
60,0,0,0
2.7633,0,0,0
7.00804,0,0,0
18.351,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
6.74062,0,0,0
60,0,0,0
3.83169,0,0,0
3.30279,0,0,0
60,0,0,0
1.31489,0,0,0
3.95985,0,0,0
10.3825,0,0,0
3.33881,0,0,0
7.32855,0,0,0
60,0,0,0
7.19075,0,0,0
1.66772,0,0,0
1.77135,0,0,0
8.60926,0,0,0
0.915009,0,0,0
4.69536,0,0,0
6.64825,0,0,0
60,0,0,0
2.90429,0,0,0
29.1274,0,0,0
9.52503,0,0,0
60,0,0,0
11.3881,0,0,0
9.90333,0,0,0
3.86395,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
12.5983,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.075,0,0,0
0.786784,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
2.30653,0,0,0
60,0,0,0
11.1596,0,0,0
5.77222,0,0,0
4.91675,0,0,0
6.92628,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
11.3411,0,0,0
1.80588,0,0,0
1.94124,0,0,0
9.23863,0,0,0
8.77292,0,0,0
8.25059,0,0,0
10.9418,0,0,0
8.87146,0,0,0
60,0,0,0
60,0,0,0
3.59429,0,0,0
60,0,0,0
2.70412,0,0,0
60,0,0,0
9.64308,0,0,0
5.37996,0,0,0
20.3668,0,0,0
60,0,0,0
12.7174,0,0,0
8.67797,0,0,0
60,0,0,0
2.32703,0,0,0
4.90551,0,0,0
60,0,0,0
60,0,0,0
8.20341,0,0,0
5.78651,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
11.3566,0,0,0
60,0,0,0
60,0,0,0
5.39151,0,0,0
60,0,0,0
2.56931,0,0,0
5.17965,0,0,0
60,0,0,0
1.62648,0,0,0
60,0,0,0
3.68038,0,0,0
60,0,0,0
2.14276,0,0,0
60,0,0,0
28.4936,0,0,0
10.9705,0,0,0
11.0011,0,0,0
1.22847,0,0,0
60,0,0,0
60,0,0,0
4.81778,0,0,0
4.69504,0,0,0
60,0,0,0
1.09293,0,0,0
60,0,0,0
7.79468,0,0,0
60,0,0,0
60,0,0,0
9.46248,0,0,0
8.36265,0,0,0
9.72754,0,0,0
7.4809,0,0,0
60,0,0,0
60,0,0,0
6.10549,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
9.71623,0,0,0
11.1262,0,0,0
3.76795,0,0,0
60,0,0,0
11.2264,0,0,0
10.4073,0,0,0
6.81991,0,0,0
60,0,0,0
0.228378,0,0,0
4.22264,0,0,0
5.48127,0,0,0
7.7577,0,0,0
60,0,0,0
5.61545,0,0,0
60,0,0,0
60,0,0,0
6.61072,0,0,0
60,0,0,0
7.10871,0,0,0
60,0,0,0
7.31669,0,0,0
9.28517,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
9.17721,0,0,0
2.89676,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.944497,0,0,0
3.49459,0,0,0
60,0,0,0
60,0,0,0
0.900835,0,0,0
2.83657,0,0,0
10.0942,0,0,0
3.40705,0,0,0
9.22608,0,0,0
60,0,0,0
7.23941,0,0,0
60,0,0,0
3.03075,0,0,0
60,0,0,0
60,0,0,0
7.13201,0,0,0
6.37281,0,0,0
6.17242,0,0,0
1.85195,0,0,0
4.80467,0,0,0
60,0,0,0
4.9659,0,0,0
10.5227,0,0,0
6.08837,0,0,0
60,0,0,0
10.9361,0,0,0
60,0,0,0
10.3127,0,0,0
60,0,0,0
0.543127,0,0,0
0.557744,0,0,0
60,0,0,0
0.846155,0,0,0
2.18682,0,0,0
6.64199,0,0,0
6.59859,0,0,0
60,0,0,0
5.82845,0,0,0
60,0,0,0
6.31006,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.6818,0,0,0
0.749772,0,0,0
2.26003,0,0,0
6.4013,0,0,0
10.9327,0,0,0
60,0,0,0
3.82948,0,0,0
60,0,0,0
60,0,0,0
11.3745,0,0,0
60,0,0,0
60,0,0,0
9.71942,0,0,0
7.04177,0,0,0
4.01091,0,0,0
10.4076,0,0,0
60,0,0,0
1.30276,0,0,0
8.39939,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
3.27346,0,0,0
7.69581,0,0,0
7.63018,0,0,0
60,0,0,0
18.3348,0,0,0
5.35459,0,0,0
1.32153,0,0,0
60,0,0,0
60,0,0,0
0.236771,0,0,0
60,0,0,0
10.8857,0,0,0
3.21415,0,0,0
8.4189,0,0,0
60,0,0,0
9.41703,0,0,0
60,0,0,0
3.58863,0,0,0
8.47184,0,0,0
9.35306,0,0,0
6.62336,0,0,0
60,0,0,0
8.7847,0,0,0
4.98492,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.54719,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
4.57839,0,0,0
10.8575,0,0,0
60,0,0,0
5.35873,0,0,0
9.72757,0,0,0
60,0,0,0
3.78349,0,0,0
60,0,0,0
60,0,0,0
6.32874,0,0,0
60,0,0,0
60,0,0,0
8.54882,0,0,0
60,0,0,0
1.01303,0,0,0
60,0,0,0
10.9624,0,0,0
60,0,0,0
10.9235,0,0,0
2.26231,0,0,0
10.7644,0,0,0
